Id,LotFrontage,LotArea,LandContour,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearRemodAdd,BsmtQual,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,LowQualFinSF,GrLivArea,KitchenQual,TotRmsAbvGrd,GarageType,GarageFinish,GarageCars,PavedDrive,houseAge_fg,totBaths_fg,totFlrSF_fg,totLot_fg,garageAge_fg,SalePrice
457,34.0,4571,Lvl,OldTown,Norm,Norm,2Story,5,5,1950,TA,Unf,0.0,0.0,624.0,624.0,N,0,1344,TA,7,Detchd,Unf,3.0,Y,92,1.0,1344,4605.0,92.0,98000
458,68.0,53227,Low,ClearCr,Norm,Norm,1Story,4,6,1994,Gd,BLQ,1116.0,0.0,248.0,1364.0,Y,0,1663,Gd,6,Attchd,Fin,2.0,Y,54,2.0,1663,53295.0,54.0,256000
459,68.0,5100,Lvl,OldTown,Norm,Norm,2Story,8,7,1996,TA,Unf,0.0,0.0,588.0,588.0,Y,0,1666,Gd,7,Detchd,Unf,1.0,Y,83,1.0,1666,5168.0,83.0,161000
460,68.0,7015,Bnk,BrkSide,Norm,Norm,1.5Fin,5,4,1950,TA,LwQ,185.0,0.0,524.0,709.0,Y,0,1203,Gd,5,Detchd,Unf,1.0,Y,59,2.0,1203,7083.0,59.0,110000
461,75.0,8004,Lvl,Somerst,RRAn,Norm,2Story,8,5,2009,Gd,GLQ,544.0,0.0,288.0,832.0,Y,0,1935,TA,8,BuiltIn,Fin,2.0,Y,0,3.5,1935,8079.0,0.0,263435
462,60.0,7200,Lvl,SWISU,Feedr,Norm,2Story,7,9,2007,Gd,ALQ,350.0,210.0,0.0,560.0,Y,0,1135,Gd,6,Detchd,RFn,2.0,Y,73,2.0,1135,7260.0,38.0,155000
463,60.0,8281,Lvl,Sawyer,Norm,Norm,1Story,5,5,1965,TA,Rec,553.0,311.0,0.0,864.0,Y,0,864,TA,5,Detchd,Unf,1.0,Y,44,1.0,864,8341.0,44.0,62383
464,74.0,11988,HLS,Crawfor,Norm,Norm,2Story,6,7,1995,TA,LwQ,326.0,0.0,389.0,715.0,Y,0,1660,TA,6,Detchd,Unf,1.0,Y,74,1.5,1660,12062.0,69.0,188700
465,60.0,8430,HLS,CollgCr,Norm,Norm,1Story,5,5,1978,Gd,Rec,616.0,0.0,424.0,1040.0,Y,0,1040,TA,5,Attchd,Unf,0.0,Y,31,2.0,1040,8490.0,30.0,124000
466,68.0,3072,Lvl,Blmngtn,Norm,Norm,1Story,7,5,2004,Gd,Unf,0.0,0.0,1375.0,1375.0,Y,0,1414,Gd,6,Attchd,Fin,2.0,Y,2,2.0,1414,3140.0,2.0,178740
467,85.0,10628,Lvl,NAmes,Norm,Norm,1Story,7,5,1970,TA,GLQ,778.0,0.0,499.0,1277.0,Y,0,1277,TA,5,Attchd,Unf,2.0,Y,37,2.0,1277,10713.0,37.0,167000
468,79.0,9480,Lvl,NAmes,Artery,Norm,2Story,5,7,1995,TA,LwQ,386.0,0.0,342.0,728.0,Y,0,1644,Gd,7,Attchd,Unf,1.0,Y,65,1.5,1644,9559.0,65.0,146500
469,98.0,11428,Lvl,NridgHt,Norm,Norm,1Story,8,5,2006,Gd,Unf,0.0,0.0,1626.0,1626.0,Y,0,1634,Gd,7,Attchd,RFn,3.0,Y,1,2.0,1634,11526.0,1.0,250000
470,76.0,9291,Lvl,SawyerW,RRNe,Norm,2Story,6,5,1993,Gd,GLQ,426.0,0.0,406.0,832.0,Y,0,1710,Gd,7,Attchd,RFn,2.0,Y,15,2.5,1710,9367.0,15.0,187000
471,68.0,6820,Lvl,StoneBr,Norm,Norm,1Story,8,5,1985,Gd,GLQ,368.0,1120.0,0.0,1488.0,Y,0,1502,Gd,4,Attchd,RFn,2.0,Y,25,2.5,1502,6888.0,25.0,212000
472,92.0,11952,Lvl,NWAmes,PosA,Norm,2Story,7,6,1977,Gd,Unf,0.0,0.0,808.0,808.0,Y,0,1969,TA,8,Attchd,RFn,2.0,Y,30,2.5,1969,12044.0,30.0,190000
473,35.0,3675,Lvl,Edwards,Norm,Norm,SLvl,6,5,2005,Gd,GLQ,459.0,0.0,88.0,547.0,Y,0,1072,TA,5,Basment,RFn,2.0,Y,3,2.0,1072,3710.0,3.0,148000
474,110.0,14977,Lvl,NridgHt,Norm,Norm,1Story,8,5,2007,Ex,GLQ,1350.0,0.0,626.0,1976.0,Y,0,1976,Gd,7,Attchd,RFn,3.0,Y,1,3.0,1976,15087.0,1.0,440000
475,41.0,5330,Lvl,StoneBr,Norm,Norm,1Story,8,5,2000,Gd,GLQ,1196.0,0.0,298.0,1494.0,Y,0,1652,Ex,6,Attchd,RFn,2.0,Y,7,3.0,1652,5371.0,7.0,251000
476,80.0,8480,Lvl,Sawyer,Norm,Norm,1Story,5,6,1963,TA,GLQ,630.0,0.0,340.0,970.0,Y,0,970,TA,5,Detchd,Unf,2.0,Y,44,2.0,970,8560.0,11.0,132500
477,75.0,13125,Lvl,CollgCr,Norm,Norm,1Story,6,5,1998,Gd,GLQ,994.0,0.0,484.0,1478.0,Y,0,1493,Gd,7,Attchd,Fin,2.0,Y,11,3.0,1493,13200.0,11.0,208900
478,105.0,13693,Lvl,NridgHt,Norm,Norm,2Story,9,5,2006,Gd,Unf,0.0,0.0,2153.0,2153.0,Y,0,2643,Ex,9,BuiltIn,Fin,3.0,Y,1,2.5,2643,13798.0,1.0,380000
479,79.0,10637,Lvl,CollgCr,Norm,Norm,1Story,8,5,2008,Ex,GLQ,1288.0,0.0,417.0,1705.0,Y,0,1718,Gd,7,Attchd,RFn,3.0,Y,2,3.0,1718,10716.0,2.0,297000
480,50.0,5925,Bnk,OldTown,Norm,Norm,1Story,4,7,2000,Fa,Rec,168.0,0.0,739.0,907.0,Y,0,1131,TA,7,Detchd,Unf,2.0,Y,70,1.0,1131,5975.0,12.0,89471
481,98.0,16033,Lvl,NridgHt,Norm,Norm,1Story,9,5,2005,Ex,GLQ,1261.0,0.0,572.0,1833.0,Y,0,1850,Gd,8,Attchd,Fin,3.0,Y,2,3.0,1850,16131.0,2.0,326000
482,72.0,11846,HLS,NridgHt,Norm,Norm,1Story,9,5,2004,Ex,GLQ,1567.0,0.0,225.0,1792.0,Y,0,1792,Ex,6,Attchd,Fin,3.0,Y,3,3.0,1792,11918.0,3.0,374000
483,50.0,2500,Lvl,OldTown,Norm,Norm,2Story,7,8,2005,TA,ALQ,299.0,0.0,611.0,910.0,Y,0,1826,Ex,7,Attchd,Unf,1.0,Y,94,2.5,1826,2550.0,94.0,155000
484,32.0,4500,Lvl,Mitchel,Norm,Norm,1Story,6,5,1998,Ex,GLQ,897.0,0.0,319.0,1216.0,Y,0,1216,TA,5,Attchd,Unf,2.0,Y,8,3.0,1216,4532.0,8.0,164000
485,68.0,7758,Lvl,Sawyer,Norm,Norm,1Story,5,7,2001,TA,ALQ,588.0,0.0,411.0,999.0,Y,0,999,Gd,6,Detchd,Unf,1.0,Y,45,2.0,999,7826.0,44.0,132500
486,80.0,9600,Lvl,NAmes,Norm,Norm,1Story,5,7,2007,TA,ALQ,607.0,0.0,506.0,1113.0,Y,0,1113,Gd,5,Attchd,Unf,1.0,Y,59,1.0,1113,9680.0,59.0,147000
487,79.0,10289,Lvl,NAmes,Norm,Norm,1Story,5,7,1965,TA,ALQ,836.0,0.0,237.0,1073.0,Y,0,1073,TA,6,Attchd,RFn,2.0,Y,42,2.5,1073,10368.0,42.0,156000
488,70.0,12243,Lvl,NWAmes,Norm,Norm,1Story,5,6,1971,Gd,ALQ,998.0,0.0,486.0,1484.0,Y,0,1484,TA,7,Attchd,Unf,2.0,Y,36,2.0,1484,12313.0,36.0,175000
489,60.0,10800,Lvl,OldTown,Norm,Norm,1.5Fin,5,4,1970,TA,BLQ,664.0,0.0,290.0,954.0,N,0,2414,TA,10,Attchd,Unf,2.0,N,106,2.0,2414,10860.0,36.0,160000
490,21.0,1526,Lvl,MeadowV,Norm,Norm,SFoyer,4,8,2002,Gd,GLQ,515.0,0.0,115.0,630.0,Y,0,630,Gd,3,Attchd,Unf,1.0,Y,39,2.0,630,1547.0,39.0,86000
491,68.0,2665,Lvl,MeadowV,Norm,Norm,2Story,5,6,1976,Gd,Unf,0.0,0.0,264.0,264.0,Y,0,1304,TA,4,BuiltIn,Fin,1.0,Y,32,1.5,1304,2733.0,32.0,115000
492,79.0,9490,Lvl,NAmes,Artery,Norm,1.5Fin,6,7,1950,TA,BLQ,403.0,165.0,238.0,806.0,Y,0,1578,Fa,5,Attchd,Unf,1.0,Y,65,2.0,1578,9569.0,65.0,133000
493,105.0,15578,Lvl,Gilbert,Norm,Norm,2Story,6,5,2006,Gd,Unf,0.0,0.0,728.0,728.0,Y,0,1456,TA,8,Attchd,RFn,2.0,Y,0,2.5,1456,15683.0,0.0,172785
494,70.0,7931,Lvl,NAmes,Norm,Norm,1Story,5,6,1960,TA,BLQ,374.0,532.0,363.0,1269.0,Y,0,1269,TA,6,Detchd,Unf,1.0,Y,48,1.5,1269,8001.0,44.0,155000
495,50.0,5784,Lvl,OldTown,Artery,Norm,1Story,5,8,1996,Fa,Unf,0.0,0.0,190.0,190.0,Y,0,886,TA,4,Attchd,Unf,1.0,Y,71,1.0,886,5834.0,71.0,91300
496,60.0,7879,Lvl,IDOTRR,Norm,Norm,1Story,4,5,1950,TA,Rec,495.0,0.0,225.0,720.0,N,0,720,TA,4,Attchd,Unf,0.0,N,89,1.0,720,7939.0,30.0,34900
497,68.0,12692,Lvl,NoRidge,Norm,Norm,1Story,8,5,1993,Gd,GLQ,1231.0,0.0,1969.0,3200.0,Y,0,3228,Gd,10,Attchd,RFn,2.0,Y,15,4.0,3228,12760.0,15.0,430000
498,60.0,9120,Lvl,BrkSide,Norm,Norm,1.5Fin,7,6,1950,TA,Rec,329.0,0.0,697.0,1026.0,Y,0,1820,TA,8,Detchd,Unf,1.0,N,83,3.0,1820,9180.0,83.0,184000
499,65.0,7800,Lvl,Sawyer,Norm,Norm,1Story,5,7,2004,TA,ALQ,450.0,0.0,414.0,864.0,Y,0,899,Gd,5,Attchd,Fin,1.0,Y,42,1.0,899,7865.0,42.0,130000
500,70.0,7535,Lvl,NAmes,Norm,Norm,1Story,5,7,1985,TA,BLQ,111.0,279.0,522.0,912.0,Y,0,912,TA,5,Attchd,Fin,1.0,Y,49,1.5,912,7605.0,49.0,120000
501,21.0,1890,Lvl,BrDale,Norm,Norm,2Story,6,5,1973,TA,BLQ,356.0,0.0,316.0,672.0,Y,0,1218,TA,7,Detchd,Unf,1.0,Y,34,1.5,1218,1911.0,34.0,113000
502,75.0,9803,Lvl,Somerst,Norm,Norm,2Story,7,5,2005,Gd,GLQ,400.0,0.0,466.0,866.0,Y,0,1768,Gd,7,Attchd,RFn,2.0,Y,3,2.5,1768,9878.0,3.0,226700
503,70.0,9170,Lvl,Edwards,Feedr,Norm,1Story,5,7,1965,TA,ALQ,698.0,96.0,420.0,1214.0,Y,0,1214,TA,6,Detchd,Unf,2.0,Y,42,2.0,1214,9240.0,42.0,140000
504,100.0,15602,Lvl,Crawfor,Norm,Norm,1Story,7,8,1997,TA,ALQ,1247.0,0.0,254.0,1501.0,Y,0,1801,TA,6,Attchd,Fin,2.0,Y,51,3.0,1801,15702.0,51.0,289000
505,24.0,2308,Lvl,NPkVill,Norm,Norm,2Story,6,5,1974,TA,ALQ,257.0,495.0,103.0,855.0,Y,0,1322,TA,6,Attchd,Unf,2.0,Y,35,3.0,1322,2332.0,35.0,147000
506,60.0,7596,Lvl,OldTown,Artery,Norm,2Story,5,5,1952,TA,Unf,0.0,0.0,960.0,960.0,Y,0,1960,TA,10,Detchd,Unf,2.0,N,57,2.0,1960,7656.0,57.0,124500
507,80.0,9554,Lvl,SawyerW,Norm,Norm,2Story,8,5,1994,Gd,GLQ,380.0,0.0,397.0,777.0,Y,0,1911,Gd,8,Attchd,RFn,2.0,Y,13,2.5,1911,9634.0,13.0,215000
508,75.0,7862,Lvl,Somerst,Norm,Norm,1Story,6,5,2009,Gd,GLQ,27.0,0.0,1191.0,1218.0,Y,0,1218,Gd,4,Attchd,Fin,2.0,Y,0,2.0,1218,7937.0,0.0,208300
509,60.0,9600,Lvl,OldTown,Norm,Norm,2Story,7,9,2005,TA,Rec,141.0,0.0,548.0,689.0,Y,0,1378,Gd,7,Detchd,Unf,2.0,N,80,2.0,1378,9660.0,80.0,161000
510,80.0,9600,Lvl,NAmes,Norm,Norm,1Story,5,6,1959,TA,ALQ,991.0,0.0,50.0,1041.0,Y,0,1041,TA,6,Attchd,RFn,1.0,Y,50,2.0,1041,9680.0,50.0,124500
511,75.0,14559,Lvl,NAmes,Norm,Norm,1Story,5,7,2000,TA,BLQ,650.0,180.0,178.0,1008.0,Y,0,1363,TA,6,CarPort,Unf,1.0,Y,58,2.0,1363,14634.0,58.0,164900
512,40.0,6792,Lvl,NridgHt,Norm,Norm,1Story,7,5,2006,Gd,Unf,0.0,0.0,1368.0,1368.0,Y,0,1368,Gd,6,Attchd,RFn,2.0,Y,1,2.0,1368,6832.0,1.0,202665
513,70.0,9100,Lvl,NAmes,Feedr,Norm,1Story,5,5,1958,TA,BLQ,521.0,174.0,169.0,864.0,Y,0,864,TA,5,Detchd,Unf,2.0,Y,48,2.0,864,9170.0,42.0,129900
514,71.0,9187,Bnk,Mitchel,Norm,Norm,1Story,6,5,1983,TA,ALQ,336.0,0.0,748.0,1084.0,Y,0,1080,TA,5,Attchd,Unf,2.0,Y,24,1.5,1080,9258.0,24.0,134000
515,55.0,10594,Lvl,Crawfor,Norm,Norm,1.5Unf,5,5,1950,TA,Unf,0.0,0.0,768.0,768.0,N,0,789,TA,5,Detchd,Unf,1.0,Y,81,1.0,789,10649.0,81.0,96500
516,94.0,12220,Lvl,NridgHt,Norm,Norm,1Story,10,5,2009,Ex,GLQ,1436.0,0.0,570.0,2006.0,Y,0,2020,Ex,9,Attchd,Fin,3.0,Y,0,3.5,2020,12314.0,0.0,402861
517,68.0,10448,Lvl,NWAmes,Norm,Norm,SLvl,6,6,1972,TA,Unf,0.0,0.0,689.0,689.0,Y,0,2119,TA,7,Attchd,RFn,2.0,Y,37,2.5,2119,10516.0,37.0,158000
518,79.0,10208,Lvl,NoRidge,Norm,Norm,2Story,7,5,1997,Gd,Unf,0.0,0.0,1264.0,1264.0,Y,0,2344,Gd,7,Attchd,RFn,3.0,Y,13,2.5,2344,10287.0,13.0,265000
519,68.0,9531,Lvl,CollgCr,Norm,Norm,2Story,6,5,1998,Gd,GLQ,706.0,0.0,88.0,794.0,Y,0,1796,TA,7,Attchd,RFn,2.0,Y,9,3.5,1796,9599.0,9.0,211000
520,53.0,10918,Lvl,Crawfor,Norm,Norm,2Story,7,9,2004,Gd,Unf,0.0,0.0,1276.0,1276.0,Y,0,2080,Gd,9,Detchd,Unf,1.0,Y,83,1.5,2080,10971.0,83.0,234000
521,60.0,10800,Lvl,OldTown,Norm,Norm,2Story,4,7,2000,TA,Unf,0.0,0.0,0.0,0.0,N,0,1294,TA,7,Attchd,Unf,0.0,N,108,2.0,1294,10860.0,29.0,106250
522,90.0,11988,Lvl,NAmes,Feedr,Norm,1Story,6,6,1957,TA,Rec,777.0,0.0,467.0,1244.0,Y,0,1244,TA,6,Attchd,Unf,1.0,Y,50,1.5,1244,12078.0,50.0,150000
523,50.0,5000,Lvl,BrkSide,Feedr,Norm,1.5Fin,6,7,1950,TA,ALQ,399.0,0.0,605.0,1004.0,Y,0,1664,TA,7,Detchd,Unf,2.0,Y,59,2.0,1664,5050.0,56.0,159000
524,130.0,40094,Bnk,Edwards,PosN,PosN,2Story,10,5,2008,Ex,GLQ,2260.0,0.0,878.0,3138.0,Y,0,4676,Ex,11,BuiltIn,Fin,3.0,Y,0,4.5,4676,40224.0,0.0,184750
525,95.0,11787,Lvl,NoRidge,Norm,Norm,2Story,7,5,1997,Gd,GLQ,719.0,0.0,660.0,1379.0,Y,0,2398,Gd,8,Attchd,Fin,3.0,Y,11,3.5,2398,11882.0,11.0,315750
526,62.0,7500,Lvl,Somerst,Norm,Norm,1Story,7,5,2005,Gd,Unf,0.0,0.0,1257.0,1257.0,Y,0,1266,Gd,6,Attchd,Unf,2.0,Y,1,2.0,1266,7562.0,1.0,176000
527,70.0,13300,Lvl,NAmes,Norm,Norm,1Story,5,7,2000,Gd,Rec,377.0,0.0,551.0,928.0,Y,0,928,TA,4,Attchd,Unf,1.0,Y,51,1.0,928,13370.0,51.0,132000
528,67.0,14948,Lvl,NridgHt,Norm,Norm,2Story,9,5,2008,Ex,GLQ,1330.0,0.0,122.0,1452.0,Y,0,2713,Ex,11,Attchd,Fin,3.0,Y,0,3.5,2713,15015.0,0.0,446261
529,58.0,9098,Lvl,Edwards,Norm,Norm,1Story,4,7,2002,TA,ALQ,348.0,0.0,180.0,528.0,Y,0,605,TA,5,Attchd,Unf,0.0,N,87,2.0,605,9156.0,28.0,86000
530,68.0,32668,Lvl,Crawfor,Norm,Norm,1Story,6,3,1975,TA,Rec,1219.0,0.0,816.0,2035.0,Y,0,2515,TA,9,Attchd,RFn,2.0,Y,50,4.0,2515,32736.0,32.0,200624
531,85.0,10200,Lvl,Timber,Norm,Norm,SLvl,6,5,1989,Gd,GLQ,783.0,0.0,678.0,1461.0,Y,0,1509,Gd,5,Attchd,RFn,2.0,Y,20,3.0,1509,10285.0,20.0,175000
532,60.0,6155,Lvl,BrkSide,RRNn,Feedr,2Story,6,8,1999,Fa,Unf,0.0,0.0,611.0,611.0,Y,0,1362,TA,6,Detchd,Fin,2.0,Y,88,2.0,1362,6215.0,88.0,128000
533,60.0,7200,Lvl,NAmes,Norm,Norm,1Story,5,7,2007,TA,Unf,0.0,0.0,0.0,0.0,Y,0,827,TA,5,Detchd,Unf,1.0,Y,55,1.0,827,7260.0,43.0,107500
534,50.0,5000,Low,BrkSide,Norm,Norm,1Story,1,3,1950,TA,Unf,0.0,0.0,0.0,0.0,N,0,334,Fa,2,Attchd,Unf,0.0,N,61,1.0,334,5050.0,28.0,39300
535,74.0,9056,Lvl,Gilbert,Norm,Norm,2Story,8,5,2004,Ex,Unf,0.0,0.0,707.0,707.0,Y,0,1414,Gd,6,Attchd,Fin,2.0,Y,2,2.5,1414,9130.0,2.0,178000
536,70.0,7000,Lvl,Edwards,Norm,Norm,2Story,5,7,1991,Gd,GLQ,969.0,0.0,148.0,1117.0,Y,0,1347,TA,5,Attchd,Unf,0.0,N,98,2.0,1347,7070.0,29.0,107500
537,57.0,8924,Lvl,CollgCr,Norm,Norm,2Story,7,5,1999,Gd,Unf,0.0,0.0,880.0,880.0,Y,0,1724,Gd,8,Attchd,Fin,2.0,Y,10,2.5,1724,8981.0,10.0,188000
538,68.0,12735,Lvl,NAmes,Norm,Norm,1Story,4,5,1972,TA,BLQ,600.0,0.0,264.0,864.0,Y,0,864,TA,5,Detchd,Unf,2.0,Y,36,1.0,864,12803.0,28.0,111250
539,68.0,11553,Lvl,Sawyer,Norm,Norm,1Story,5,5,1968,TA,BLQ,673.0,0.0,378.0,1051.0,Y,0,1159,TA,7,Attchd,Unf,1.0,Y,38,1.5,1159,11621.0,38.0,158000
540,68.0,11423,Lvl,CollgCr,Norm,Norm,1Story,8,5,2002,Gd,GLQ,1358.0,0.0,223.0,1581.0,Y,0,1601,Gd,6,Attchd,RFn,2.0,Y,9,3.0,1601,11491.0,9.0,272000
541,85.0,14601,Lvl,Timber,Norm,Norm,1Story,9,5,2006,Ex,GLQ,1260.0,0.0,578.0,1838.0,Y,0,1838,Ex,8,Attchd,Fin,3.0,Y,3,3.0,1838,14686.0,3.0,315000
542,68.0,11000,Lvl,NoRidge,Norm,Norm,2Story,8,5,2000,Gd,Unf,0.0,0.0,969.0,969.0,Y,0,2285,Gd,8,BuiltIn,Fin,3.0,Y,7,2.5,2285,11068.0,7.0,248000
543,78.0,10140,Lvl,NWAmes,RRAn,Norm,1Story,7,5,1999,Ex,LwQ,144.0,1127.0,379.0,1650.0,Y,0,1680,Gd,7,Attchd,Fin,2.0,Y,11,3.0,1680,10218.0,11.0,213250
544,34.0,4058,Lvl,NAmes,Norm,Norm,SFoyer,7,5,1998,Gd,GLQ,584.0,139.0,0.0,723.0,Y,0,767,TA,4,Attchd,Fin,1.0,Y,9,2.0,767,4092.0,9.0,133000
545,58.0,17104,Lvl,Gilbert,Norm,Norm,2Story,7,5,2006,Gd,GLQ,554.0,0.0,100.0,654.0,Y,0,1496,Gd,7,Attchd,RFn,2.0,Y,0,3.5,1496,17162.0,0.0,179665
546,68.0,13837,Lvl,NWAmes,Norm,Norm,1.5Fin,7,5,1988,Gd,GLQ,1002.0,202.0,0.0,1204.0,Y,0,2183,Gd,9,Attchd,Unf,3.0,Y,18,2.5,2183,13905.0,18.0,229000
547,70.0,8737,Bnk,BrkSide,Norm,Norm,1.5Fin,6,7,1950,Gd,Rec,300.0,0.0,765.0,1065.0,Y,0,1635,TA,6,Detchd,Unf,2.0,Y,84,1.5,1635,8807.0,57.0,210000
548,54.0,7244,Lvl,Mitchel,Norm,Norm,SFoyer,5,7,1970,Gd,ALQ,619.0,0.0,149.0,768.0,Y,0,768,TA,5,Detchd,Unf,2.0,Y,37,2.0,768,7298.0,20.0,129500
549,49.0,8235,HLS,OldTown,Feedr,RRNn,1Story,5,7,1995,TA,LwQ,180.0,645.0,0.0,825.0,Y,0,825,TA,4,Detchd,RFn,2.0,Y,53,2.0,825,8284.0,45.0,125000
550,75.0,9375,Lvl,Somerst,Norm,Norm,2Story,7,5,2004,Gd,Unf,0.0,0.0,912.0,912.0,Y,0,2094,Gd,8,BuiltIn,Fin,2.0,Y,6,2.5,2094,9450.0,6.0,263000
551,53.0,4043,Lvl,NPkVill,Norm,Norm,1Story,6,6,1977,Gd,ALQ,559.0,0.0,510.0,1069.0,Y,0,1069,TA,4,Attchd,RFn,2.0,Y,31,2.0,1069,4096.0,31.0,140000
552,50.0,6000,Lvl,OldTown,Norm,Norm,1Story,5,6,1957,TA,Rec,308.0,0.0,620.0,928.0,Y,0,928,TA,5,Attchd,Fin,1.0,Y,51,1.0,928,6050.0,51.0,112500
553,87.0,11146,Lvl,NridgHt,Norm,Norm,1Story,8,5,2006,Ex,Unf,0.0,0.0,1709.0,1709.0,Y,0,1717,Gd,7,Attchd,RFn,3.0,Y,3,2.0,1717,11233.0,3.0,255500
554,67.0,8777,Lvl,Edwards,Feedr,Norm,1Story,4,5,2003,TA,Unf,0.0,0.0,0.0,0.0,Y,0,1126,Gd,5,Detchd,Fin,2.0,N,60,2.0,1126,8844.0,7.0,108000
555,85.0,10625,Lvl,NridgHt,Norm,Norm,2Story,7,5,2004,Gd,GLQ,866.0,0.0,132.0,998.0,Y,0,2046,Gd,8,BuiltIn,RFn,3.0,Y,5,3.5,2046,10710.0,5.0,284000
556,58.0,6380,Lvl,BrkSide,Norm,Norm,1.5Unf,5,6,1950,TA,Unf,0.0,0.0,993.0,993.0,Y,0,1048,TA,5,Detchd,Unf,1.0,Y,84,1.0,1048,6438.0,84.0,113000
557,69.0,14850,Lvl,NAmes,Norm,Norm,1Story,5,5,1957,TA,Rec,895.0,0.0,197.0,1092.0,Y,0,1092,TA,6,Attchd,Fin,1.0,Y,49,2.0,1092,14919.0,49.0,141000
558,60.0,11040,Low,IDOTRR,Norm,Norm,1.5Fin,4,6,1950,TA,Rec,637.0,0.0,0.0,637.0,Y,0,1336,TA,7,CarPort,Unf,1.0,Y,86,1.5,1336,11100.0,12.0,108000
559,57.0,21872,HLS,Gilbert,Norm,Norm,2Story,7,5,1997,Gd,GLQ,604.0,0.0,125.0,729.0,Y,0,1446,TA,6,Attchd,Unf,2.0,Y,12,3.0,1446,21929.0,12.0,175000
560,68.0,3196,Lvl,Blmngtn,Norm,Norm,1Story,7,5,2004,Gd,Unf,0.0,0.0,1374.0,1374.0,Y,0,1557,Gd,7,Attchd,Fin,2.0,Y,3,2.0,1557,3264.0,3.0,234000
561,68.0,11341,Lvl,Sawyer,Norm,Norm,1Story,5,6,1996,Gd,ALQ,1302.0,0.0,90.0,1392.0,Y,0,1392,TA,5,Detchd,Unf,2.0,Y,53,2.5,1392,11409.0,53.0,121500
562,77.0,10010,Lvl,Mitchel,Norm,Norm,1Story,5,5,1975,Gd,ALQ,1071.0,123.0,195.0,1389.0,Y,0,1389,TA,6,Attchd,RFn,2.0,Y,32,2.0,1389,10087.0,31.0,170000
563,63.0,13907,Lvl,Edwards,Norm,Norm,1Story,5,6,1969,TA,BLQ,290.0,0.0,706.0,996.0,Y,0,996,TA,6,Attchd,Unf,0.0,Y,68,2.0,996,13970.0,29.0,108000
564,66.0,21780,Lvl,Edwards,Norm,Norm,1.5Fin,6,7,1950,Gd,Unf,0.0,0.0,1163.0,1163.0,Y,0,1674,TA,8,Detchd,Fin,2.0,N,90,2.0,1674,21846.0,53.0,185000
565,68.0,13346,Lvl,NoRidge,Norm,Norm,2Story,7,5,2000,Gd,GLQ,728.0,0.0,367.0,1095.0,Y,0,2295,Gd,9,Attchd,RFn,2.0,Y,14,3.5,2295,13414.0,14.0,268000
566,66.0,6858,Bnk,SWISU,Norm,Norm,2Story,6,4,1950,Gd,Unf,0.0,0.0,806.0,806.0,N,0,1647,Fa,6,Detchd,Unf,1.0,Y,95,2.5,1647,6924.0,90.0,128000
567,77.0,11198,Lvl,StoneBr,Norm,Norm,2Story,9,5,2007,Gd,Unf,0.0,0.0,1122.0,1122.0,Y,0,2504,Ex,11,BuiltIn,Fin,3.0,Y,3,2.5,2504,11275.0,3.0,325000
568,70.0,10171,Lvl,NridgHt,Norm,Norm,1Story,7,5,2004,Gd,GLQ,2.0,0.0,1515.0,1517.0,Y,0,1535,Gd,7,Attchd,RFn,2.0,Y,6,2.0,1535,10241.0,6.0,214000
569,79.0,12327,Low,SawyerW,Norm,Norm,1.5Fin,8,8,2009,Gd,GLQ,1441.0,0.0,55.0,1496.0,Y,0,2132,Gd,5,BuiltIn,Fin,2.0,Y,26,2.5,2132,12406.0,26.0,316600
570,68.0,7032,Lvl,NAmes,Norm,Norm,SFoyer,5,5,1979,Gd,GLQ,943.0,0.0,0.0,943.0,Y,0,943,TA,4,Detchd,Unf,2.0,Y,27,2.0,943,7100.0,27.0,135960
571,74.0,13101,Lvl,NAmes,Norm,Norm,1Story,5,5,1965,TA,LwQ,231.0,0.0,1497.0,1728.0,Y,0,1728,TA,10,Detchd,Unf,2.0,Y,43,2.0,1728,13175.0,21.0,142600
572,60.0,7332,Lvl,NAmes,Norm,Norm,1Story,6,6,1959,TA,BLQ,414.0,0.0,450.0,864.0,Y,0,864,Gd,4,Attchd,Unf,1.0,Y,47,2.0,864,7392.0,47.0,120000
573,83.0,13159,HLS,Timber,Norm,Norm,2Story,7,5,2009,Ex,Unf,0.0,0.0,846.0,846.0,Y,0,1692,Gd,6,Attchd,RFn,2.0,Y,0,2.5,1692,13242.0,0.0,224500
574,76.0,9967,Lvl,Gilbert,Norm,Norm,SLvl,7,5,2000,Gd,Unf,0.0,0.0,384.0,384.0,Y,0,1430,TA,8,BuiltIn,RFn,2.0,Y,7,2.5,1430,10043.0,7.0,170000
575,70.0,10500,Lvl,NAmes,Norm,Norm,SLvl,5,7,2005,TA,ALQ,349.0,0.0,23.0,372.0,Y,0,1109,TA,5,BuiltIn,Unf,1.0,Y,36,1.5,1109,10570.0,36.0,139000
576,80.0,8480,Lvl,NAmes,Norm,Norm,1.5Fin,5,5,1950,TA,Rec,442.0,0.0,390.0,832.0,Y,0,1216,TA,6,Detchd,Unf,1.0,Y,61,1.0,1216,8560.0,61.0,118500
